116 6670
48 128 92,34717104492157
48 130 101,27191120937731
48 131 109,17875251164945
48 132 117,09824934643558
48 134 134,937022347464
48 135 136,82105101189657
48 136 139,1402170474087
48 137 141,8731828077456
48 138 144,99655168313487
48 149 143,38758663147937
48 150 127,62444906835053
48 151 108,07404868885037
48 169 134,16407864998737
48 172 134,1044369139217
48 174 114,54256850621083
48 179 133,2066064427737
48 181 124,57929201917949
48 186 160,89748288895012
48 187 156,46085772486356
48 192 188,73261509341728
48 193 172,74258305351347
48 194 186,67619023324855
48 195 192,4162155328911
48 197 181,10770276274835
48 200 176,81628884240274
48 205 193,20455481173315
48 206 196,9771560359221
48 207 205,91260281974002
48 209 210,2189334955346
48 221 229,71286424577968
48 222 236,30488780387088
48 223 249,73586046060746
48 234 256,3123094976127
48 235 263,69679558159214
48 242 251,87298386289865
48 248 224,35685859808254
48 249 218,28421839427605
48 250 228,0350850198276
48 252 207,46083967823904
48 253 199,9199839935968
48 254 197,34234213670416
48 255 204,9780476051033
48 257 195,05896544378575
48 267 149,34523762075577
48 268 146,75149062275312
48 269 144,55448799674122
48 270 142,772546380598
48 276 196,16319736382766
48 278 213,84106247397855
48 279 221,30521909796886
48 280 240,8318915758459
49 51 11,313708498984761
49 52 8
49 53 11,313708498984761
49 54 17,88854381999832
49 55 25,298221281347036
49 56 32,984845004941285
49 57 40,792156108742276
49 58 48,662100242385755
49 59 48
49 64 64,4980619863884
49 65 72,44308110509934
49 67 68,35202996254024
49 69 61,05735008989499
49 75 108,81176406988355
49 76 106,73331251301067
49 78 124,1933975700802
49 79 117,09824934643558
49 80 120,26637102698326
49 81 112,28535078094559
49 84 88,36288813749809
49 86 78
49 88 98
49 89 110
49 93 136,23509092741122
49 94 136,93794214898952
49 96 145,98630072715727
49 97 144,88616221019868
49 98 144,22205101855957
49 99 150,05332385522155
49 101 144,88616221019868
49 104 121,06196760337245
49 106 124,1933975700802
49 107 116,48175822848829
49 108 113,13708498984761
49 109 110,2905254316979
49 111 97,32420048477151
49 114 89,44271909999159
49 115 81,58431221748455
49 118 65,96969000988257
49 125 65,96969000988257
49 128 93,38094023943002
49 130 102,83968105745953
49 131 110,63453348751464
49 132 118,45674315968678
49 134 136,82105101189657
49 135 139,1402170474087
49 136 141,8731828077456
49 137 144,99655168313487
49 138 148,48568954616468
49 149 147,56693396557372
49 150 132,06059215375342
49 151 113,27841806805037
49 169 142,04224723651762
49 172 141,7603611733548
49 174 121,85236969382254
49 179 138,62178760930766
49 181 130,59862173851607
49 186 167,5231327309754
49 187 163,2666530556684
49 192 194,90510511528424
49 193 178,75122377203465
49 194 192,4162155328911
49 195 197,9898987322333
49 197 186,67619023324855
49 200 181,8130908378162
49 205 196,9771560359221
49 206 200,3596765818911
49 207 209,30360723121808
49 209 213,24164696418944
49 221 234,4013651837378
49 222 240,86510747719356
49 223 254,05511213120667
49 234 259,53805116013336
49 235 266,8332812825267
49 242 253,39297543538967
49 248 226,06193841511666
49 249 220,32702966272657
49 250 230,26940743398808
49 252 210,2189334955346
49 253 202,78066969018522
49 254 199,9199839935968
49 255 207,46083967823904
49 257 197,34234213670416
49 267 152,31546211727817
49 268 149,34523762075577
49 269 146,75149062275312
49 270 144,55448799674122
49 276 196,65197685250968
49 278 215,0348808914498
49 279 222,31509170544405
49 280 241,6278129686233
51 52 8
51 53 16
51 54 24
51 55 32
51 56 40
51 57 48
51 58 56
51 59 56,568542494923804
51 64 72
51 65 80
51 67 73,7563556583431
51 69 64,62197768561404
51 75 114,54256850621083
51 76 113,13708498984761
51 78 130,23056476879765
51 79 124,25779653607253
51 80 128
51 81 120
51 84 96
51 86 86,37129152675674
51 88 106,30145812734649
51 89 118,27087553578015
51 93 144
51 94 144,22205101855957
51 96 152,8397853963424
51 97 152,21038072352357
51 98 152
51 99 158,45504094221806
51 101 153,88307249337075
51 104 130,23056476879765
51 106 134,1044369139217
51 107 126,49110640673517
51 108 122,37646832622684
51 109 119,07980517283357
51 111 106,73331251301067
51 114 98,95453501482385
51 115 91,21403400793103
51 118 75,8946638440411
51 125 75,8946638440411
51 128 102,83968105745953
51 130 112,64102272262978
51 131 120,33287165193059
51 132 128,06248474865697
51 134 146,75149062275312
51 135 149,34523762075577
51 136 152,31546211727817
51 137 155,64061166674975
51 138 159,29846201391902
51 149 158,64425612041552
51 150 143,22011031974526
51 151 124,57929201917949
51 169 151,4199458459816
51 172 151,7893276880822
51 174 132,4235628579748
51 179 149,9333185119305
51 181 141,8731828077456
51 186 178,61690849412886
51 187 174,26416728633572
51 192 206,15528128088303
51 193 190,03157632351525
51 194 203,7253052519495
51 195 209,30360723121808
51 197 197,9898987322333
51 200 193,08029417835473
51 205 207,88458336298052
51 206 211,09239683134018
51 207 220,03636063160107
51 209 223,78561169118984
51 221 245,60130292814003
51 222 252,03174403237384
51 223 265,1490147068248
51 234 270,1703166522925
51 235 277,41665415039523
51 242 262,9372548727167
51 248 235,762592452662
51 249 230,26940743398808
51 250 240,33310217279683
51 252 220,61731573020282
51 253 213,24164696418944
51 254 210,2189334955346
51 255 217,69703718700444
51 257 207,46083967823904
51 267 162,87418457201866
51 268 159,69971822141704
51 269 156,86937240902063
51 270 154,40207252495026
51 276 205,40691322348428
51 278 224,35685859808254
51 279 231,4821807396846
51 280 250,59928172283335
52 53 8
52 54 16
52 55 24
52 56 32
52 57 40
52 58 48
52 59 48,662100242385755
52 64 64
52 65 72
52 67 65,96969000988257
52 69 57,271284253105414
52 75 106,73331251301067
52 76 105,22357150372724
52 78 122,37646832622684
52 79 116,27553482998907
52 80 120
52 81 112
52 84 88
52 86 78,40918313565064
52 88 98,32598842625484
52 89 110,2905254316979
52 93 136
52 94 136,23509092741122
52 96 144,88616221019868
52 97 144,22205101855957
52 98 144
52 99 150,47923444781344
52 101 145,98630072715727
52 104 122,37646832622684
52 106 126,49110640673517
52 107 118,92854997854805
52 108 114,54256850621083
52 109 111,15754585272202
52 111 98,95453501482385
52 114 91,21403400793103
52 115 83,5224520712844
52 118 68,35202996254024
52 125 73,7563556583431
52 128 101,27191120937731
52 130 110,63453348751464
52 131 118,45674315968678
52 132 126,30122723077555
52 134 144,55448799674122
52 135 146,75149062275312
52 136 149,34523762075577
52 137 152,31546211727817
52 138 155,64061166674975
52 149 154,3502510525979
52 150 138,67948658687772
52 151 119,33147112141039
52 169 143,61058456812992
52 172 144,22205101855957
52 174 125,21980673998823
52 179 144,49913494550754
52 181 135,88230201170424
52 186 172,04650534085255
52 187 167,5231327309754
52 192 200,0099997500125
52 193 184,04347312523745
52 194 197,9898987322333
52 195 203,7253052519495
52 197 192,4162155328911
52 200 188,04254837669055
52 205 204
52 206 207,57649192526594
52 207 216,51789764358972
52 209 220,61731573020282
52 221 240,86510747719356
52 222 247,41867350707383
52 223 260,76809620810593
52 234 266,8332812825267
52 235 274,1678318111007
52 242 261,2278698760911
52 248 233,85465571589546
52 249 228,0350850198276
52 250 237,92435772740882
52 252 217,69703718700444
52 253 210,2189334955346
52 254 207,46083967823904
52 255 215,0348808914498
52 257 204,9780476051033
52 267 159,69971822141704
52 268 156,86937240902063
52 269 154,40207252495026
52 270 152,31546211727817
52 276 204,6264889988586
52 278 222,92599668948438
52 279 230,23466289853056
52 280 249,57563983690395
53 54 8
53 55 16
53 56 24
53 57 32
53 58 40
53 59 40,792156108742276
53 64 56
53 65 64
53 67 58,240879114244144
53 69 50,11985634456667
53 75 98,95453501482385
53 76 97,32420048477151
53 78 114,54256850621083
53 79 108,29589096544707
53 80 112
53 81 104
53 84 80
53 86 70,45565981523414
53 88 90,35485598461214
53 89 102,3132444994293
53 93 128
53 94 128,2497563350512
53 96 136,93794214898952
53 97 136,23509092741122
53 98 136
53 99 142,50614021858848
53 101 138,10141201305655
53 104 114,54256850621083
53 106 118,92854997854805
53 107 111,42710621747295
53 108 106,73331251301067
53 109 103,24727599312246
53 111 91,21403400793103
53 114 83,5224520712844
53 115 75,8946638440411
53 118 60,92618484691127
53 125 72,44308110509934
53 128 100,31948963187563
53 130 109,17875251164945
53 131 117,09824934643558
53 132 125,02799686470227
53 134 142,772546380598
53 135 144,55448799674122
53 136 146,75149062275312
53 137 149,34523762075577
53 138 152,31546211727817
53 149 150,3595690337
53 150 134,46189051177288
53 151 114,40279716860073
53 169 135,82341477079717
53 172 136,7040599250805
53 174 118,1185844818672
53 179 139,31259813814398
53 181 130,10764773832474
53 186 165,60193235587562
53 187 160,89748288895012
53 192 194
53 193 178,2133552795637
53 194 192,4162155328911
53 195 198,31288409984865
53 197 187,01871564097536
53 200 183,21571984958058
53 205 200,3596765818911
53 206 204,31348462595415
53 207 213,24164696418944
53 209 217,69703718700444
53 221 236,30488780387088
53 222 242,98148077579904
53 223 256,5618833731932
53 234 263,69679558159214
53 235 271,1162112452887
53 242 259,7537295208675
53 248 232,20680437919987
53 249 226,06193841511666
53 250 235,762592452662
53 252 215,0348808914498
53 253 207,46083967823904
53 254 204,9780476051033
53 255 212,6405417600322
53 257 202,78066969018522
53 267 156,86937240902063
53 268 154,40207252495026
53 269 152,31546211727817
53 270 150,62536307010186
53 276 204,15680248279753
53 278 221,7746604100658
53 279 229,2596780945136
53 280 248,8051446413438
54 55 8
54 56 16
54 57 24
54 58 32
54 59 32,984845004941285
54 64 48
54 65 56
54 67 50,59644256269407
54 69 43,266615305567875
54 75 91,21403400793103
54 76 89,44271909999159
54 78 106,73331251301067
54 79 100,31948963187563
54 80 104
54 81 96
54 84 72
54 86 62,51399843235114
54 88 82,38931969618392
54 89 94,33981132056604
54 93 120
54 94 120,26637102698326
54 96 128,9961239727768
54 97 128,2497563350512
54 98 128
54 99 134,5362404707371
54 101 130,23056476879765
54 104 106,73331251301067
54 106 111,42710621747295
54 107 104
54 108 98,95453501482385
54 109 95,35197952848173
54 111 83,5224520712844
54 114 75,8946638440411
54 115 68,35202996254024
54 118 53,665631459994955
54 125 72
54 128 100
54 130 108,29589096544707
54 131 116,27553482998907
54 132 124,25779653607253
54 134 141,4213562373095
54 135 142,772546380598
54 136 144,55448799674122
54 137 146,75149062275312
54 138 149,34523762075577
54 149 146,696966567138
54 150 130,59862173851607
54 151 109,83624174196785
54 169 128,06248474865697
54 172 129,24395537122808
54 174 111,13955191559843
54 179 134,40238093129153
54 181 124,57929201917949
54 186 159,29846201391902
54 187 154,40207252495026
54 192 188,13824704190267
54 193 172,55723688098394
54 194 187,01871564097536
54 195 193,08029417835473
54 197 181,8130908378162
54 200 178,61690849412886
54 205 196,9771560359221
54 206 201,3156725145859
54 207 210,2189334955346
54 209 215,0348808914498
54 221 231,93102422918759
54 222 238,72997298202839
54 223 252,53910588263355
54 234 260,76809620810593
54 235 268,26852219371546
54 242 258,5188581129044
54 248 230,82460874005614
54 249 224,35685859808254
54 250 233,85465571589546
54 252 212,6405417600322
54 253 204,9780476051033
54 254 202,78066969018522
54 255 210,52315787105226
54 257 200,8780724718355
54 267 154,40207252495026
54 268 152,31546211727817
54 269 150,62536307010186
54 270 149,34523762075577
54 276 204
54 278 220,90722034374522
54 279 228,56071403458645
54 280 248,29015284541592
55 56 8
55 57 16
55 58 24
55 59 25,298221281347036
55 64 40
55 65 48
55 67 43,08131845707603
55 69 36,87817782917155
55 75 83,5224520712844
55 76 81,58431221748455
55 78 98,95453501482385
55 79 92,34717104492157
55 80 96
55 81 88
55 84 64
55 86 54,589376255824725
55 88 74,43117626371358
55 89 86,37129152675674
55 93 112
55 94 112,28535078094559
55 96 121,06196760337245
55 97 120,26637102698326
55 98 120
55 99 126,57013865837392
55 101 122,37646832622684
55 104 98,95453501482385
55 106 104
55 107 96,66436778875658
55 108 91,21403400793103
55 109 87,47571091451616
55 111 75,8946638440411
55 114 68,35202996254024
55 115 60,92618484691127
55 118 46,647615158762406
55 125 72,44308110509934
55 128 100,31948963187563
55 130 108
55 131 116
55 132 124
55 134 140,51334456200237
55 135 141,4213562373095
55 136 142,772546380598
55 137 144,55448799674122
55 138 146,75149062275312
55 149 143,38758663147937
55 150 127,12198865656563
55 151 105,67875850898325
55 169 120,33287165193059
55 172 121,85236969382254
55 174 104,30723848324239
55 179 129,79984591670362
55 181 119,33147112141039
55 186 153,15351775261317
55 187 148,05404418657398
55 192 182,43903091169938
55 193 167,09278859364338
55 194 181,8130908378162
55 195 188,04254837669055
55 197 176,81628884240274
55 200 174,26416728633572
55 205 193,86593305684215
55 206 198,59506539690256
55 207 207,46083967823904
55 209 212,6405417600322
55 221 227,75425352778814
55 222 234,67424230196207
55 223 248,70866490735702
55 234 258,054257860629
55 235 265,63132345414385
55 242 257,52669764511796
55 248 229,71286424577968
55 249 222,92599668948438
55 250 232,20680437919987
55 252 210,52315787105226
55 253 202,78066969018522
55 254 200,8780724718355
55 255 208,6911593719293
55 257 199,2786993132984
55 267 152,31546211727817
55 268 150,62536307010186
55 269 149,34523762075577
55 270 148,48568954616468
55 276 204,15680248279753
55 278 220,32702966272657
55 279 228,1403077055872
55 280 248,03225596683993
56 57 8
56 58 16
56 59 17,88854381999832
56 64 32
56 65 40
56 67 35,77708763999664
56 69 31,240998703626616
56 75 75,8946638440411
56 76 73,7563556583431
56 78 91,21403400793103
56 79 84,38009243891595
56 80 88
56 81 80
56 84 56
56 86 46,69047011971501
56 88 66,48308055437865
56 89 78,40918313565064
56 93 104
56 94 104,30723848324239
56 96 113,13708498984761
56 97 112,28535078094559
56 98 112
56 99 118,6086000254619
56 101 114,54256850621083
56 104 91,21403400793103
56 106 96,66436778875658
56 107 89,44271909999159
56 108 83,5224520712844
56 109 79,62411694957753
56 111 68,35202996254024
56 114 60,92618484691127
56 115 53,665631459994955
56 118 40
56 125 73,7563556583431
56 128 101,27191120937731
56 130 108,29589096544707
56 131 116,27553482998907
56 132 124,25779653607253
56 134 140,05713120009278
56 135 140,51334456200237
56 136 141,4213562373095
56 137 142,772546380598
56 138 144,55448799674122
56 149 140,4563989286355
56 150 124,06449935416659
56 151 101,9803902718557
56 169 112,64102272262978
56 172 114,54256850621083
56 174 97,65244492586962
56 179 125,53883861180172
56 181 114,40279716860073
56 186 147,18695594379278
56 187 141,8731828077456
56 192 176,91806012954132
56 193 161,83942659315127
56 194 176,81628884240274
56 195 183,21571984958058
56 197 172,04650534085255
56 200 170,1763790894612
56 205 191,03926298015284
56 206 196,16319736382766
56 207 204,9780476051033
56 209 210,52315787105226
56 221 223,78561169118984
56 222 230,82460874005614
56 223 245,07957891264624
56 234 255,5621255194126
56 235 263,21094202179364
56 242 256,78006153126455
56 248 228,87551201471948
56 249 221,7746604100658
56 250 230,82460874005614
56 252 208,6911593719293
56 253 200,8780724718355
56 254 199,2786993132984
56 255 207,15211801958483
56 257 197,9898987322333
56 267 150,62536307010186
56 268 149,34523762075577
56 269 148,48568954616468
56 270 148,05404418657398
56 276 204,6264889988586
56 278 220,03636063160107
56 279 228
56 280 248,03225596683993
57 58 8
57 59 11,313708498984761
57 64 24
57 65 32
57 67 28,844410203711913
57 69 26,832815729997478
57 75 68,35202996254024
57 76 65,96969000988257
57 78 83,5224520712844
57 79 76,4198926981712
57 80 80
57 81 72
57 84 48
57 86 38,8329756778952
57 88 58,54912467321779
57 89 70,45565981523414
57 93 96
57 94 96,33275663033837
57 96 105,22357150372724
57 97 104,30723848324239
57 98 104
57 99 110,65260954898443
57 101 106,73331251301067
57 104 83,5224520712844
57 106 89,44271909999159
57 107 82,365041127896
57 108 75,8946638440411
57 109 71,80529228406496
57 111 60,92618484691127
57 114 53,665631459994955
57 115 46,647615158762406
57 118 33,94112549695428
57 125 75,8946638440411
57 128 102,83968105745953
57 130 109,17875251164945
57 131 117,09824934643558
57 132 125,02799686470227
57 134 140,05713120009278
57 135 140,05713120009278
57 136 140,51334456200237
57 137 141,4213562373095
57 138 142,772546380598
57 149 137,92751719653333
57 150 121,45781160551181
57 151 98,79271228182775
57 169 104,9952379872535
57 172 107,33126291998991
57 174 91,21403400793103
57 179 121,6552506059644
57 181 109,83624174196785
57 186 141,4213562373095
57 187 135,88230201170424
57 192 171,5925406304132
57 193 156,81836627130127
57 194 172,04650534085255
57 195 178,61690849412886
57 197 167,5231327309754
57 200 166,37307474468338
57 205 188,50994668717087
57 206 194,03092537015846
57 207 202,78066969018522
57 209 208,6911593719293
57 221 220,03636063160107
57 222 227,19154913860683
57 223 241,66091947189145
57 234 253,29824318380102
57 235 261,01340961720723
57 242 256,28109567426156
57 248 228,31557108528537
57 249 220,90722034374522
57 250 229,71286424577968
57 252 207,15211801958483
57 253 199,2786993132984
57 254 197,9898987322333
57 255 205,91260281974002
57 257 197,01776569639603
57 267 149,34523762075577
57 268 148,48568954616468
57 269 148,05404418657398
57 270 148,05404418657398
57 276 205,40691322348428
57 278 220,03636063160107
57 279 228,1403077055872
57 280 248,29015284541592
58 59 8
58 64 16
58 65 24
58 67 22,627416997969522
58 69 24,331050121192877
58 75 60,92618484691127
58 76 58,240879114244144
58 78 75,8946638440411
58 79 68,46897107449476
58 80 72
58 81 64
58 84 40
58 86 31,04834939252005
58 88 50,635955604688654
58 89 62,51399843235114
58 93 88
58 94 88,36288813749809
58 96 97,32420048477151
58 97 96,33275663033837
58 98 96
58 99 102,70345661174214
58 101 98,95453501482385
58 104 75,8946638440411
58 106 82,365041127896
58 107 75,47184905645283
58 108 68,35202996254024
58 109 64,03124237432849
58 111 53,665631459994955
58 114 46,647615158762406
58 115 40
58 118 28,844410203711913
58 125 78,79086241436883
58 128 104,9952379872535
58 130 110,63453348751464
58 131 118,45674315968678
58 132 126,30122723077555
58 134 140,51334456200237
58 135 140,05713120009278
58 136 140,05713120009278
58 137 140,51334456200237
58 138 141,4213562373095
58 149 135,82341477079717
58 150 119,33147112141039
58 151 96,16652224137046
58 169 97,40636529508737
58 172 100,23971268913334
58 174 85,0411665018772
58 179 118,18629362155326
58 181 105,67875850898325
58 186 135,88230201170424
58 187 130,10764773832474
58 192 166,48123017325406
58 193 152,0526224699857
58 194 167,5231327309754
58 195 174,26416728633572
58 197 163,2666530556684
58 200 162,87418457201866
58 205 186,29009635512028
58 206 192,2082204277434
58 207 200,8780724718355
58 209 207,15211801958483
58 221 216,51789764358972
58 222 223,78561169118984
58 223 238,46173697262208
58 234 251,26878039263056
58 235 259,04439773907484
58 242 256,03124809288414
58 248 228,0350850198276
58 249 220,32702966272657
58 250 228,87551201471948
58 252 205,91260281974002
58 253 197,9898987322333
58 254 197,01776569639603
58 255 204,9780476051033
58 257 196,36700333813724
58 267 148,48568954616468
58 268 148,05404418657398
58 269 148,05404418657398
58 270 148,48568954616468
58 276 206,49455198624491
58 278 220,32702966272657
58 279 228,56071403458645
58 280 248,8051446413438
59 64 17,88854381999832
59 65 25,298221281347036
59 67 28,844410203711913
59 69 32,2490309931942
59 75 64,4980619863884
59 76 60,92618484691127
59 78 78,79086241436883
59 79 69,85699678629192
59 80 72,44308110509934
59 81 64,4980619863884
59 84 40,792156108742276
59 86 30
59 88 50
59 89 62
59 93 88,36288813749809
59 94 89,44271909999159
59 96 98,95453501482385
59 97 97,32420048477151
59 98 96,33275663033837
59 99 102,07840124139877
59 101 97,32420048477151
59 104 73,7563556583431
59 106 78,79086241436883
59 107 71,55417527999327
59 108 65,96969000988257
59 109 62,51399843235114
59 111 50,59644256269407
59 114 43,08131845707603
59 115 35,77708763999664
59 118 22,627416997969522
59 125 71,55417527999327
59 128 97,40636529508737
59 130 102,83968105745953
59 131 110,63453348751464
59 132 118,45674315968678
59 134 132,54433220624713
59 135 132,06059215375342
59 136 132,06059215375342
59 137 132,54433220624713
59 138 133,5065541462291
59 149 128,06248474865697
59 150 111,57060544785082
59 151 88,54377448471462
59 169 95,0789145920377
59 172 96,66436778875658
59 174 80
59 179 110,92339699089638
59 181 98,79271228182775
59 186 130,10764773832474
59 187 124,57929201917949
59 192 160,31219541881399
59 193 145,60219778561037
59 194 160,89748288895012
59 195 167,5231327309754
59 197 156,46085772486356
59 200 155,64061166674975
59 205 178,5721142843977
59 206 184,39088914585776
59 207 193,08029417835473
59 209 199,2786993132984
59 221 209,30360723121808
59 222 216,51789764358972
59 223 231,10170921046864
59 234 243,50770008359078
59 235 251,26878039263056
59 242 248,03225596683993
59 248 220,03636063160107
59 249 212,33935103979195
59 250 220,90722034374522
59 252 197,9898987322333
59 253 190,07366992826755
59 254 189,06083676954358
59 255 197,01776569639603
59 257 188,38258942906586
59 267 140,51334456200237
59 268 140,05713120009278
59 269 140,05713120009278
59 270 140,51334456200237
59 276 198,59506539690256
59 278 212,33935103979195
59 279 220,5810508633958
59 280 240,8318915758459
64 65 8
64 67 16
64 69 26,832815729997478
64 75 46,647615158762406
64 76 43,08131845707603
64 78 60,92618484691127
64 79 52,61178575186362
64 80 56
64 81 48
64 84 24
64 86 16,1245154965971
64 88 34,92849839314596
64 89 46,69047011971501
64 93 72
64 94 72,44308110509934
64 96 81,58431221748455
64 97 80,39900496896712
64 98 80
64 99 86,83317338436964
64 101 83,5224520712844
64 104 60,92618484691127
64 106 68,81860213634101
64 107 62,48199740725323
64 108 53,665631459994955
64 109 48,703182647543684
64 111 40
64 114 33,94112549695428
64 115 28,844410203711913
64 118 24
64 125 86,53323061113575
64 128 110,92339699089638
64 130 115,16944039110375
64 131 122,70289320142373
64 132 130,29197979921864
64 134 142,772546380598
64 135 141,4213562373095
64 136 140,51334456200237
64 137 140,05713120009278
64 138 140,05713120009278
64 149 132,9661611087573
64 150 116,61903789690601
64 151 92,77930803794561
64 169 82,46211251235322
64 172 86,53323061113575
64 174 73,7563556583431
64 179 112,64102272262978
64 181 98,79271228182775
64 186 125,60254774486066
64 187 119,33147112141039
64 192 156,98407562552325
64 193 143,38758663147937
64 194 159,29846201391902
64 195 166,37307474468338
64 197 155,64061166674975
64 200 156,86937240902063
64 205 182,82231811242303
64 206 189,52572384771415
64 207 197,9898987322333
64 209 204,9780476051033
64 221 210,2189334955346
64 222 217,69703718700444
64 223 232,75738441561847
64 234 247,93547547698776
64 235 255,8124312851117
64 242 256,28109567426156
64 248 228,31557108528537
64 249 220,03636063160107
64 250 228,0350850198276
64 252 204,35263639111682
64 253 196,36700333813724
64 254 196,04081207748553
64 255 204,0392119177096
64 257 196,04081207748553
64 267 148,05404418657398
64 268 148,48568954616468
64 269 149,34523762075577
64 270 150,62536307010186
64 276 209,57099035887578
64 278 221,7746604100658
64 279 230,23466289853056
64 280 250,59928172283335
65 67 17,88854381999832
65 69 31,240998703626616
65 75 40
65 76 35,77708763999664
65 78 53,665631459994955
65 79 44,721359549995796
65 80 48
65 81 40
65 84 16
65 86 10
65 88 27,202941017470888
65 89 38,8329756778952
65 93 64
65 94 64,4980619863884
65 96 73,7563556583431
65 97 72,44308110509934
65 98 72
65 99 78,91767862779544
65 101 75,8946638440411
65 104 53,665631459994955
65 106 62,48199740725323
65 107 56,568542494923804
65 108 46,647615158762406
65 109 41,23105625617661
65 111 33,94112549695428
65 114 28,844410203711913
65 115 25,298221281347036
65 118 25,298221281347036
65 125 91,21403400793103
65 128 114,61239025515522
65 130 118,18629362155326
65 131 125,53883861180172
65 132 132,9661611087573
65 134 144,55448799674122
65 135 142,772546380598
65 136 141,4213562373095
65 137 140,51334456200237
65 138 140,05713120009278
65 149 132,24220203853233
65 150 116,06894502837527
65 151 92,0869154657707
65 169 75,15317691222374
65 172 80
65 174 68,81860213634101
65 179 110,63453348751464
65 181 96,16652224137046
65 186 120,9297316626478
65 187 114,40279716860073
65 192 152,64337522473747
65 193 139,54210834009928
65 194 155,64061166674975
65 195 162,87418457201866
65 197 152,31546211727817
65 200 154,40207252495026
65 205 181,59295140505867
65 206 188,67962264113208
65 207 197,01776569639603
65 209 204,35263639111682
65 221 207,46083967823904
65 222 215,0348808914498
65 223 230,26940743398808
65 234 246,64144015148793
65 235 254,55844122715712
65 242 256,78006153126455
65 248 228,87551201471948
65 249 220,32702966272657
65 250 228,0350850198276
65 252 204,0392119177096
65 253 196,04081207748553
65 254 196,04081207748553
65 255 204,0392119177096
65 257 196,36700333813724
65 267 148,48568954616468
65 268 149,34523762075577
65 269 150,62536307010186
65 270 152,31546211727817
65 276 211,54668515483763
65 278 222,92599668948438
65 279 231,4821807396846
65 280 251,87298386289865
67 69 14,422205101855956
67 75 40,792156108742276
67 76 40
67 78 56,568542494923804
67 79 52,61178575186362
67 80 58,240879114244144
67 81 50,59644256269407
67 84 28,844410203711913
67 86 27,784887978899608
67 88 41,617304093369626
67 89 51,884487084291386
67 93 73,7563556583431
67 94 72,44308110509934
67 96 80
67 97 80,39900496896712
67 98 81,58431221748455
67 99 90,44335243676011
67 101 89,44271909999159
67 104 68,81860213634101
67 106 79,19595949289332
67 107 73,7563556583431
67 108 62,48199740725323
67 109 56,0357029044876
67 111 51,22499389946279
67 114 46,647615158762406
67 115 43,08131845707603
67 118 40
67 125 100,23971268913334
67 128 125,53883861180172
67 130 130,29197979921864
67 131 137,92751719653333
67 132 145,60219778561037
67 134 158,4929020492716
67 135 157,2768260107
67 136 156,46085772486356
67 137 156,05127362504928
67 138 156,05127362504928
67 149 148,86235252742716
67 150 132,54433220624713
67 151 108,664621657649
67 169 89,88882021697692
67 172 96,33275663033837
67 174 86,53323061113575
67 179 128,06248474865697
67 181 113,84199576606166
67 186 138,67948658687772
67 187 132,06059215375342
67 192 170,46993869888027
67 193 157,42934923323543
67 194 173,5280957078709
67 195 180,75397644312005
67 197 170,1763790894612
67 200 172,04650534085255
67 205 198,59506539690256
67 206 205,40691322348428
67 207 213,84106247397855
67 209 220,90722034374522
67 221 225,21101216414795
67 222 232,75738441561847
67 223 247,93547547698776
67 234 263,69679558159214
67 235 271,5879231482873
67 242 272,26457720386617
67 248 244,29490375363952
67 249 236,03389587091087
67 250 244,0327846827143
67 252 220,32702966272657
67 253 212,33935103979195
67 254 212,03773249117714
67 255 220,03636063160107
67 257 212,03773249117714
67 267 164,04877323527901
67 268 164,43843832875572
67 269 165,21501142450705
67 270 166,37307474468338
67 276 225,1754871206011
67 278 237,65521244020718
67 279 246,0894146443524
67 280 266,4432397340942
69 75 52
69 76 52,61178575186362
69 78 68
69 79 65,96969000988257
69 80 72,11102550927978
69 81 64,62197768561404
69 84 43,266615305567875
69 86 41,23105625617661
69 88 56,0357029044876
69 89 66,24198064671678
69 93 87,36131867136622
69 94 85,5102333057278
69 96 92,34717104492157
69 97 93,38094023943002
69 98 95,0789145920377
69 99 104,4030650891055
69 101 103,76897416858277
69 104 83,23460818673925
69 106 93,38094023943002
69 107 87,72684879784524
69 108 76,83749084919418
69 109 70,45565981523414
69 111 65,11528238439882
69 114 60
69 115 55,569775957799216
69 118 49,47726750741192
69 125 102,52804494381037
69 128 129,1200991325518
69 130 134,937022347464
69 131 142,772546380598
69 132 150,62536307010186
69 134 164,77863939236784
69 135 164,19500601419034
69 136 164
69 137 164,19500601419034
69 138 164,77863939236784
69 149 158,4929020492716
69 150 142,04224723651762
69 151 118,45674315968678
69 169 104,30723848324239
69 172 110,63453348751464
69 174 100
69 179 139,1402170474087
69 181 125,53883861180172
69 186 152,0526224699857
69 187 145,60219778561037
69 192 183,61917111238685
69 193 170,1763790894612
69 194 186,11824198610947
69 195 193,20455481173315
69 197 182,4719156473127
69 200 183,52111595127138
69 205 208,6911593719293
69 206 215,0348808914498
69 207 223,60679774997897
69 209 230,23466289853056
69 221 236,9472515139182
69 222 244,39312592624205
69 223 259,3838853899756
69 234 273,7882393383616
69 235 281,62386262531095
69 242 280
69 248 252
69 249 244,13111231467406
69 250 252,50742563338608
69 252 229,2596780945136
69 253 221,30521909796886
69 254 220,5810508633958
69 255 228,56071403458645
69 257 220,14540649307222
69 267 172,18594600024707
69 268 172
69 269 172,18594600024707
69 270 172,74258305351347
69 276 230,82460874005614
69 278 244,5240274492468
69 279 252,79240494919938
69 280 273,0567706540162
75 76 8
75 78 16
